dataset,model,mode,prompt_style,question_id,question,ground_truth,model_response,exact_match,row_f1,precision,recall,eval_status,latency_seconds,input_tokens,output_tokens
f1_racing,nemotron,sql_detour,f1_racing_sql_detour_zero_shot,T11,"Among drivers classified as 'Finished' in the Australian Grand Prix 2009, which driver had the slowest average lap time over the course of the race?",Giancarlo Fisichella,"We need to write a query: Among drivers classified as 'Finished' in the Australian Grand Prix 2009, which driver had the slowest average lap time over the course of the race?

We have tables: races, results, status, lap_times, drivers.

We need Australian Grand Prix 2009: find raceId where races.name = 'Australian Grand Prix' and year = 2009. Could also use circuit? But name is enough.

Then find drivers classified as 'Finished' in that race. Classification status: results.statusId -> status.status = 'Finished'. So join results to status where status = 'Finished' and raceId matches.

Then for those drivers, compute average lap time from lap_times for that race and driver. lap_times has time (string?) and milliseconds (integer). Use milliseconds for average. Compute avg(milliseconds) per driver.

Then find driver with maximum average lap time (slowest). Return driver name (forename surname) maybe also average.

We need single SELECT query. Use CTEs.

Potential issues: lap_times may have multiple rows per lap. Use milliseconds column.

We must ensure only drivers who finished (status 'Finished') and have lap times. Some may have no lap times? But assume they have.

Write:

WITH race AS (
 SELECT raceId FROM races WHERE name = 'Australian Grand Prix' AND year = 2009
),
finished_drivers AS (
 SELECT r.driverId
 FROM results r
 JOIN status s ON r.statusId = s.statusId
 JOIN race ra ON r.raceId = ra.raceId
 WHERE s.status = 'Finished'
),
avg_laps AS (
 SELECT fd.driverId, AVG(lt.milliseconds) AS avg_ms
 FROM finished_drivers fd
 JOIN lap_times lt ON lt.raceId = (SELECT raceId FROM race) AND lt.driverId = fd.driverId
 GROUP BY fd.driverId
)
SELECT d.forename || ' ' || d.surname AS driver_name, al.avg_ms
FROM avg_laps al
JOIN drivers d ON d.driverId = al.driverId
ORDER BY al.avg_ms DESC
LIMIT 1;

But need to ensure single SELECT? It's okay with CTEs.

We must not reference tables not defined. All good.

Check column names: races.year, races.name. results.statusId, status.status. lap_times.milliseconds.

Yes.

Return driver name.",0,0.0,0.0,0.0,evaluated,94.791,784,512
f1_racing,nemotron,sql_detour,f1_racing_sql_detour_zero_shot,T12,How many individual laps did the race winner lead (i.e. held first position on the timing sheet) during the Australian Grand Prix 2009?,58,"SELECT COUNT(*) AS laps_led
FROM lap_times lt
JOIN (
    SELECT r.raceId, res.driverId
    FROM races r
    JOIN results res ON res.raceId = r.raceId
    WHERE r.name = 'Australian Grand Prix'",0,0.0,0.0,0.0,"sql_error: Execution failed on sql 'SELECT COUNT(*) AS laps_led
FROM lap_times lt
JOIN (
    SELECT r.raceId, res.driverId
    FROM races r
    JOIN results res ON res.raceId = r.raceId
    WHERE r.name = 'Australian Grand Prix'': incomplete input",93.527,782,512
f1_racing,nemotron,sql_detour,f1_racing_sql_detour_zero_shot,T13,"After the Australian Grand Prix 2009, what is the points gap between the championship leader and the driver in second place in the Drivers' Championship?",2.0,"We need to answer: ""After the Australian Grand Prix 2009, what is the points gap between the championship leader and the driver in second place in the Drivers' Championship?""

We have tables: driver_standings (driverStandingsId, raceId, driverId, points, position, positionText, wins). This table likely records standings after each race. We need after Australian Grand Prix 2009. So find raceId for Australian Grand Prix 2009. Then get driver_standings for that raceId. Then find the top two drivers by points (or position). The gap = points of leader - points of second.

We need to write a single SELECT query that returns the gap (numeric). Could also return the gap value.

We must join races to get raceId for Australian Grand Prix 2009. races table has name, year. Australian Grand Prix likely name 'Australian Grand Prix' and year 2009. Use races.name = 'Australian Grand Prix' AND races.year = 2009.

Then join driver_standings on raceId. Then order by points DESC (or position). Get top 2. Compute difference.

We can use a CTE to get standings for that race, then select max points and second max.

SQLite supports window functions. Use ROW_NUMBER() over (ORDER BY points DESC) as rn. Then select points where rn=1 and rn=2, compute diff.

But need single SELECT query. Could do:

WITH standings AS (
  SELECT ds.points
  FROM driver_standings ds
  JOIN races r ON ds.raceId = r.raceId
  WHERE r.year = 2009 AND r.name = 'Australian Grand Prix'
),
ranked AS (
  SELECT points, ROW_NUMBER() OVER (ORDER BY points DESC) AS rn
  FROM standings
)
SELECT (MAX(CASE WHEN rn = 1 THEN points END) - MAX(CASE WHEN rn = 2 THEN points END)) AS points_gap
FROM ranked
WHERE rn IN (1,2);

But need to ensure we only have one row per driver? driver_standings has one row per driver per race. So fine.

Alternatively, use subquery with LIMIT and OFFSET but need two rows.

Better: Use two subqueries: (SELECT points FROM ... ORDER BY points DESC LIMIT 1) - (SELECT points FROM ... ORDER BY points",1,1.0,1.0,1.0,evaluated,781.627,782,512
f1_racing,nemotron,sql_detour,f1_racing_sql_detour_zero_shot,T14,"After the Australian Grand Prix 2009, how many drivers have accumulated more than 5 points in the Drivers' Championship standings?",3,"```sql
SELECT COUNT(DISTINCT driverId) AS drivers_over_5_points
FROM driver_standings
WHERE raceId = (
    SELECT raceId
    FROM races
    WHERE name = 'Australian Grand Prix' AND year = 2009
)
AND points > 5;
```",1,1.0,1.0,1.0,evaluated,163.482,778,479
f1_racing,nemotron,sql_detour,f1_racing_sql_detour_zero_shot,T15,Which constructor leads the Constructors' Championship after the Australian Grand Prix 2009?,Brawn,"SELECT c.name AS constructor_name
FROM constructor_standings cs
JOIN constructors c ON",0,0.0,0.0,0.0,"sql_error: Execution failed on sql 'SELECT c.name AS constructor_name
FROM constructor_standings cs
JOIN constructors c ON': incomplete input",157.36,769,512
f1_racing,nemotron,sql_detour,f1_racing_sql_detour_zero_shot,T16,What is the total number of championship points awarded to all drivers combined in the Malaysian Grand Prix 2009?,19.5,"SELECT SUM(COALESCE(points, 0)) AS total_points
FROM results
WHERE raceId = (
    SELECT raceId
    FROM races
    WHERE year = 2009
      AND name = 'Malaysian Grand Prix'
);",1,1.0,1.0,1.0,evaluated,82.499,774,328
f1_racing,nemotron,sql_detour,f1_racing_sql_detour_zero_shot,T17,How many drivers were officially classified as finishers (completed the race or were lapped) in the Malaysian Grand Prix 2009?,15,"We need to answer: ""How many drivers were officially classified as finishers (completed the race or were lapped) in the Malaysian Grand Prix 2009?""

We have database schema. Need to find raceId for Malaysian Grand Prix 2009. Then count drivers classified as finishers. In F1, classified finishers are those who completed >90% of race distance or were running at finish? But the question says ""completed the race or were lapped"". In results table, positionOrder indicates finishing order; those who didn't finish have positionOrder maybe > number of finishers? Actually positionOrder is numeric ordering including DNF? Usually positionOrder is the classification order, with DNF after finishers. But we need officially classified finishers: those who are classified (i.e., not DNF). In results, statusId indicates status. Could join status table to see status like 'Finished', '+1 Lap', etc. But simpler: In F1, classified finishers are those with position not null? But positionText may be 'R' for retired. positionOrder for classified finishers will be <= number of classified finishers. However we can use status table: status.status = 'Finished' or like '%Lap%'. But the question says ""completed the race or were lapped"". So statuses like 'Finished', '+1 Lap', '+2 Laps', etc. In status table, there are various status strings. We can filter where status like 'Finished' or status like '+% Lap%'. But we don't have status table content. Could use results.positionOrder and results.laps? But easiest: count results where results.positionOrder is not null and results.statusId corresponds to a finishing status. However we don't know statusId mapping. Could join status table and filter where status NOT IN ('Accident', 'Engine', 'Gearbox', etc.) but that's complex.

Given typical F1 data, classified finishers are those with positionOrder <= number of finishers? Actually positionOrder includes all drivers, with DNF having positionOrder after finishers. But we can count drivers where results.position IS NOT NULL? In results, position is text, can be NULL for DNF. For classified finishers, position is numeric string like '1', '2', etc. For lapped drivers, they still have a position number. So we can count where results.position IS NOT NULL. But is position NULL for all non-finishers? In the dataset, position is text",0,0.0,0.0,0.0,sql_error: empty_generated_sql,291.2,779,512
f1_racing,nemotron,sql_detour,f1_racing_sql_detour_zero_shot,T18,What is the combined total number of laps completed by all drivers in the Malaysian Grand Prix 2009?,554,"```sql
SELECT SUM(COALESCE(r.laps, 0)) AS total_laps
FROM results r
JOIN races ra ON r.raceId = ra.raceId
WHERE ra.year = 2009
  AND ra.name = 'Malaysian Grand Prix';
```",1,1.0,1.0,1.0,evaluated,125.478,773,291
f1_racing,nemotron,sql_detour,f1_racing_sql_detour_zero_shot,T19,How many drivers scored at least one championship point in the Malaysian Grand Prix 2009?,8,"WITH malaysian_2009 AS (
    SELECT raceId
    FROM races
    WHERE year = 2009
      AND name = 'Malaysian Grand Prix'
)
SELECT COUNT(DISTINCT r.driverId) AS drivers_with_points
FROM results r
JOIN malaysian_2009 m ON r.raceId = m.raceId
WHERE r.points > 0;",1,1.0,1.0,1.0,evaluated,117.938,770,344
f1_racing,nemotron,sql_detour,f1_racing_sql_detour_zero_shot,T20,What is the average number of championship points scored per driver in the Malaysian Grand Prix 2009? Give your answer rounded to 2 decimal places.,0.97,"SELECT ROUND(AVG(COALESCE(r.points, 0)), 2) AS avg_points
FROM results r
JOIN races ra ON r.raceId = ra.raceId
WHERE ra.name = 'Malaysian Grand Prix' AND ra.year = 2009;",1,1.0,1.0,1.0,evaluated,109.558,782,355
f1_racing,nemotron,sql_detour,f1_racing_sql_detour_zero_shot,T21,Which driver gained the most positions from their starting grid slot to their final finishing position in the Malaysian Grand Prix 2009?,Nick Heidfeld,"WITH race AS (
    SELECT raceId
    FROM races
    WHERE name = 'Malaysian Grand Prix' AND year = 2009
),
gains AS (
    SELECT r.driverId,
           (r.grid - r.positionOrder) AS gained
    FROM results r
    JOIN race rc ON r.raceId = rc.raceId
    WHERE r.grid IS NOT NULL
      AND r.positionOrder IS NOT NULL
)
SELECT d.forename || ' ' || d.surname AS driver,
       g.gained
FROM gains g
JOIN drivers d ON g.driverId = d.driverId
ORDER BY g.gained DESC",0,0.0,0.0,0.0,evaluated,115.516,777,512
f1_racing,nemotron,sql_detour,f1_racing_sql_detour_zero_shot,T22,Which driver lost the most positions from their starting grid slot to their final finishing position in the Malaysian Grand Prix 2009?,Robert Kubica,"WITH race AS (
    SELECT raceId
    FROM races
    WHERE year = 2009
      AND name = 'Malaysian Grand Prix'
)
SELECT d.forename || ' ' || d.surname AS driver,
       (res.positionOrder - res.grid) AS positions_lost
FROM results res
JOIN race rc ON res.raceId = rc.raceId
JOIN drivers d ON res.driverId = d.driverId
WHERE res.positionOrder IS NOT NULL
  AND res.grid IS NOT NULL
ORDER BY positions_lost DESC
LIMIT 1;",0,0.0,0.0,0.0,evaluated,125.941,777,473
f1_racing,nemotron,sql_detour,f1_racing_sql_detour_zero_shot,T23,Which constructor scored the most combined points across both their drivers in the Malaysian Grand Prix 2009?,Brawn,"WITH target_race AS (
    SELECT raceId
    FROM races
    WHERE name = 'Malaysian Grand Prix' AND year = 2009
)
SELECT c.name AS constructor, SUM(r.points) AS total_points
FROM results r
JOIN target_race tr ON r.raceId = tr.raceId
JOIN constructors c ON r.constructorId = c.constructorId
GROUP BY c.constructorId, c.name
ORDER BY total_points DESC
LIMIT 1;",0,0.0,0.0,0.0,evaluated,316.534,772,344
f1_racing,nemotron,sql_detour,f1_racing_sql_detour_zero_shot,T24,How many total points did Brawn score across both drivers in the Malaysian Grand Prix 2009?,7.0,"WITH race AS (
    SELECT raceId
    FROM races
    WHERE year = 2009
      AND name = 'Malaysian Grand Prix'
)
SELECT SUM(r.points) AS total_points
FROM results r
JOIN constructors c ON r.constructorId = c.constructorId
JOIN race rc ON r.raceId = rc.raceId
WHERE c.name = 'Brawn';",1,1.0,1.0,1.0,evaluated,262.077,772,331
f1_racing,nemotron,sql_detour,f1_racing_sql_detour_zero_shot,T25,Which driver set the single fastest individual lap time during the Malaysian Grand Prix 2009?,Jenson Button,"We need to find which driver set the single fastest individual lap time during the Malaysian Grand Prix 2009.

We have tables: races, results, lap_times, drivers.

We need to find the raceId for Malaysian Grand Prix 2009. Then find the fastest lap time in lap_times for that race. Then get driver name.

But note: lap_times table has columns: raceId, driverId, lap, position, time, milliseconds. The time column likely stores lap time as string (e.g., '1:34.123') and milliseconds as integer. The fastest individual lap time would be the minimum milliseconds (or time). Use milliseconds for precision.

So query: find raceId where races.name = 'Malaysian Grand Prix' and year = 2009. Then join lap_times on raceId, find row with minimum milliseconds. Then join drivers to get forename, surname.

Potential multiple rows with same min? But single fastest individual lap time, so one driver.

We need to output driver name (maybe full name). The question: ""Which driver set the single fastest individual lap time during the Malaysian Grand Prix 2009?"" So answer: driver name.

We'll write SELECT drivers.forename || ' ' || drivers.surname AS driver_name FROM ... ORDER BY lap_times.milliseconds ASC LIMIT 1.

But ensure we filter for that race.

Let's construct:

WITH race AS (
  SELECT raceId FROM races WHERE name = 'Malaysian Grand Prix' AND year = 2009
)
SELECT d.forename || ' ' || d.surname AS driver_name
FROM lap_times lt
JOIN race r ON lt.raceId = r.raceId
JOIN drivers d ON lt.driverId = d.driverId
ORDER BY lt.milliseconds ASC
LIMIT 1;

But need to ensure milliseconds not null. Could add WHERE lt.milliseconds IS NOT NULL.

Also, there is a results table with fastestLapTime, but that's for the race's fastest lap? Actually results.fastestLapTime is the fastest lap time for that driver in the race. But the question asks ""single fastest individual lap time during the Malaysian Grand Prix 2009"". That is the overall fastest lap of the race. Could also be derived from results where fastestLap = 1? But results.fastestLap indicates if driver set fastest lap (1). But there",1,1.0,1.0,1.0,evaluated,171.903,770,512
f1_racing,nemotron,sql_detour,f1_racing_sql_detour_zero_shot,T26,"Among drivers classified as 'Finished' in the Malaysian Grand Prix 2009, which driver had the slowest average lap time over the course of the race?",Sébastien Bourdais,"We need to write a query: Among drivers classified as 'Finished' in the Malaysian Grand Prix 2009, which driver had the slowest average lap time over the course of the race?

We have tables: races, results, status, lap_times, drivers.

We need to find the raceId for Malaysian Grand Prix 2009. Race name likely ""Malaysian Grand Prix"" and year 2009. Use races table.

Then find drivers who finished (status = 'Finished') in that race. results table has statusId linking to status table where status = 'Finished'. Also results.positionOrder maybe not null.

Then for those drivers, compute average lap time from lap_times for that race and driver. lap_times has time (text) and milliseconds (integer). Use milliseconds for average.

Find driver with maximum average lap time (slowest). Return driver name (forename surname) maybe also average lap time.

We need single SELECT query. Use CTEs.

Steps:

1. Get raceId for Malaysian Grand Prix 2009.
2. Get statusId for 'Finished'.
3. Get driverIds from results where raceId = that raceId and statusId = finished statusId.
4. Join lap_times for those raceId and driverIds, compute avg(milliseconds) per driver.
5. Order by avg desc limit 1.
6. Join drivers to get name.

Potential issues: lap_times may have multiple rows per lap. Use milliseconds column.

Write query:

WITH race AS (
  SELECT raceId FROM races WHERE name = 'Malaysian Grand Prix' AND year = 2009
),
finished_status AS (
  SELECT statusId FROM status WHERE status = 'Finished'
),
finished_drivers AS (
  SELECT r.driverId
  FROM results r
  JOIN race ra ON r.raceId = ra.raceId
  JOIN finished_status fs ON r.statusId = fs.statusId
),
avg_laps AS (
  SELECT lt.driverId, AVG(lt.milliseconds) AS avg_ms
  FROM lap_times lt
  JOIN finished_drivers fd ON lt.driverId = fd.driverId
  JOIN race ra ON lt.raceId = ra.raceId
  GROUP BY lt.driverId
)
SELECT d.forename || ' ' || d.surname AS driver_name, al.avg_ms
FROM avg_laps al
JOIN drivers d ON al.driverId = d.driver",0,0.0,0.0,0.0,"sql_error: Execution failed on sql 'WITH race AS (
  SELECT raceId FROM races WHERE name = 'Malaysian Grand Prix' AND year = 2009
),
finished_status AS (
  SELECT statusId FROM status WHERE status = 'Finished'
),
finished_drivers AS (
  SELECT r.driverId
  FROM results r
  JOIN race ra ON r.raceId = ra.raceId
  JOIN finished_status fs ON r.statusId = fs.statusId
),
avg_laps AS (
  SELECT lt.driverId, AVG(lt.milliseconds) AS avg_ms
  FROM lap_times lt
  JOIN finished_drivers fd ON lt.driverId = fd.driverId
  JOIN race ra ON lt.raceId = ra.raceId
  GROUP BY lt.driverId
)
SELECT d.forename || ' ' || d.surname AS driver_name, al.avg_ms
FROM avg_laps al
JOIN drivers d ON al.driverId = d.driver': no such column: d.driver",424.126,784,512
f1_racing,nemotron,sql_detour,f1_racing_sql_detour_zero_shot,T27,How many individual laps did the race winner lead (i.e. held first position on the timing sheet) during the Malaysian Grand Prix 2009?,2,"SELECT COUNT(*) AS laps_led
FROM lap_times lt
JOIN (
    SELECT r.raceId, res.driverId
    FROM races r
    JOIN results",0,0.0,0.0,0.0,"sql_error: Execution failed on sql 'SELECT COUNT(*) AS laps_led
FROM lap_times lt
JOIN (
    SELECT r.raceId, res.driverId
    FROM races r
    JOIN results': incomplete input",636.034,782,512
f1_racing,nemotron,sql_detour,f1_racing_sql_detour_zero_shot,T28,"After the Malaysian Grand Prix 2009, what is the points gap between the championship leader and the driver in second place in the Drivers' Championship?",5.0,"We need to write a single SELECT query to answer: ""After the Malaysian Grand Prix 2009, what is the points gap between the championship leader and the driver in second place in the Drivers' Championship?""

We have tables: driver_standings (driverStandingsId, raceId, driverId, points, position, positionText, wins). This table likely contains standings after each race. We need to find the raceId for Malaysian Grand Prix 2009. Then get driver_standings for that raceId, order by points descending (or position). The leader is position 1, second is position 2. Compute points gap = leader.points - second.points.

We need to join races to get raceId for year=2009 and name like 'Malaysian Grand Prix'. The races table has name column. So we can find raceId where year=2009 and name='Malaysian Grand Prix' (maybe exact). Use that raceId to query driver_standings.

We need to output the gap as a single number. The query should return one column, maybe gap.

We must use CTEs for clarity.

Potential issues: driver_standings may have multiple rows per race (one per driver). We need the top two by points (or position). Use position column (1 and 2). But positionText might be '1', '2'. Use position numeric.

So query:

WITH malaysian_race AS (
  SELECT raceId FROM races WHERE year = 2009 AND name = 'Malaysian Grand Prix'
),
standings AS (
  SELECT driverId, points, position
  FROM driver_standings
  WHERE raceId = (SELECT raceId FROM malaysian_race)
)
SELECT (MAX(CASE WHEN position = 1 THEN points END) - MAX(CASE WHEN position = 2 THEN points END)) AS points_gap
FROM standings;

But need to ensure we get exactly one row. Could also use subqueries.

Alternatively:

SELECT (leader.points - second.points) AS points_gap
FROM (
  SELECT points FROM driver_standings WHERE raceId = (SELECT raceId FROM races WHERE year=2009 AND name='Malaysian Grand Prix') AND position = 1
) leader,
(
  SELECT points FROM driver_standings WHERE raceId = (SELECT raceId FROM races WHERE year=2009 AND name='Malaysian",1,1.0,1.0,1.0,evaluated,112.489,782,512
f1_racing,nemotron,sql_detour,f1_racing_sql_detour_zero_shot,T29,"After the Malaysian Grand Prix 2009, how many drivers have accumulated more than 5 points in the Drivers' Championship standings?",4,"WITH malaysian_race AS (
    SELECT raceId
    FROM races
    WHERE name = 'Malaysian Grand Prix' AND year = 2009
)
SELECT COUNT(*) AS driver_count
FROM driver_standings ds
JOIN malaysian_race mr ON ds.raceId = mr.raceId
WHERE ds.points > 5;",1,1.0,1.0,1.0,evaluated,116.385,778,400
f1_racing,nemotron,sql_detour,f1_racing_sql_detour_zero_shot,T30,Which constructor leads the Constructors' Championship after the Malaysian Grand Prix 2009?,Brawn,"WITH malaysian_race AS (
    SELECT raceId
    FROM races
    WHERE year = 2009
      AND name = 'Malaysian Grand Prix'
)
SELECT c.name AS constructor_name
FROM constructor_standings cs
JOIN malaysian_race mr ON cs.raceId = mr.raceId
JOIN constructors c ON cs.constructorId = c.constructorId
WHERE cs.position = 1;",1,1.0,1.0,1.0,evaluated,135.176,769,442
f1_racing,nemotron,sql_detour,f1_racing_sql_detour_zero_shot,T01,What is the total number of championship points awarded to all drivers combined in the Australian Grand Prix 2009?,,,0,,,,error: UnicodeEncodeError,,,
f1_racing,nemotron,sql_detour,f1_racing_sql_detour_zero_shot,T01,What is the total number of championship points awarded to all drivers combined in the Australian Grand Prix 2009?,39,"```sql
SELECT SUM(r.points) AS total_points
FROM results r
JOIN races ra ON r.raceId = ra.raceId
WHERE ra.year = 2009
  AND ra.name = 'Australian Grand Prix';
```",1,1.0,1.0,1.0,evaluated,95.213,774,232
f1_racing,nemotron,sql_detour,f1_racing_sql_detour_zero_shot,T02,How many drivers are recorded with a 'Finished' status in the Australian Grand Prix 2009?,11,"SELECT COUNT(DISTINCT r.driverId) AS finished_drivers
FROM results r
JOIN status s ON r.statusId = s.statusId
JOIN races ra ON r.raceId = ra.raceId
WHERE ra.year = 2009
  AND ra.name = 'Australian Grand Prix'
  AND s.status = 'Finished';",1,1.0,1.0,1.0,evaluated,164.884,772,429
f1_racing,nemotron,sql_detour,f1_racing_sql_detour_zero_shot,T03,What is the combined total number of laps completed by all drivers in the Australian Grand Prix 2009?,1005,"```sql
SELECT SUM(COALESCE(r.laps, 0)) AS total_laps
FROM results r
JOIN races ra ON r.raceId = ra.raceId
WHERE ra.year = 2009
  AND ra.name = 'Australian Grand Prix';
```",1,1.0,1.0,1.0,evaluated,1073.158,773,289
f1_racing,nemotron,sql_detour,f1_racing_sql_detour_zero_shot,T04,How many drivers scored at least one championship point in the Australian Grand Prix 2009?,8,"WITH race AS (
    SELECT raceId
    FROM races
    WHERE year = 2009
      AND name = 'Australian Grand Prix'
)
SELECT COUNT(DISTINCT r.driverId) AS drivers_with_points
FROM results r
JOIN race ra ON r.raceId = ra.raceId
WHERE r.points > 0;",1,1.0,1.0,1.0,evaluated,174.465,770,324
