dataset,model,mode,prompt_style,question_id,question,ground_truth,model_response,exact_match,row_f1,precision,recall,eval_status,latency_seconds,input_tokens,output_tokens
finhybrid,mistral_small,llm_only,zero_shot,Q0022,"for december 2016 and december 2015 , what was total fair value of loans receivable in billions?",94.99,"49.80 billion (2016), 45.19 billion (2015)",0,0.0,0.0,0.0,evaluated,0.874,9444,26
finhybrid,mistral_small,llm_only,zero_shot,Q0023,"what was total rent charged to operating expense in millions for 2016 , 2015 and 2014?",802,"244, 249, 309",0,0.0,0.0,0.0,evaluated,1.298,8717,14
finhybrid,mistral_small,llm_only,zero_shot,Q0024,what is the debt-to-total asset ratio in 2016?,2.5%,NA,0,0.0,0.0,0.0,evaluated,0.971,9602,2
finhybrid,mistral_small,llm_only,zero_shot,Q0025,what is the net change in the number of staff in 2016?,-2400,-7%,0,0.0,0.0,0.0,evaluated,0.683,10100,4
finhybrid,mistral_small,llm_only,zero_shot,Q0026,what is the net change in the number of staff in 2015?,2800,8% increase,0,0.0,0.0,0.0,evaluated,0.822,9610,4
finhybrid,mistral_small,llm_only,zero_shot,Q0027,"in millions for 2016 2015 , and 2014 , what are total equity securities?",10933,NA,0,0.0,0.0,0.0,evaluated,0.808,10419,2
finhybrid,mistral_small,llm_only,zero_shot,Q0028,operating expenses were what multiple of pre-tax earnings in 2015?,11.52,NA,0,0.0,0.0,0.0,evaluated,0.705,8606,2
finhybrid,mistral_small,llm_only,zero_shot,Q0029,what was the percentage change in the 5 year annual performance of the peer group stock from 2010 to 2011,8.3%,136.78%,0,0.0,0.0,0.0,evaluated,0.773,11147,8
finhybrid,mistral_small,llm_only,zero_shot,Q0030,"in 2010 , what was the cumulative total return of the s&p 500?",30.69,100.00,0,0.0,0.0,0.0,evaluated,1.145,11524,7
finhybrid,mistral_small,llm_only,zero_shot,Q0031,"for the 2010 , what was the cumulative total return on jkhy?",27.44,100.00,0,0.0,0.0,0.0,evaluated,1.711,10112,7
