dataset,model,mode,prompt_style,question_id,question,ground_truth,model_response,exact_match,row_f1,precision,recall,eval_status,latency_seconds,input_tokens,output_tokens
f1_racing,gemini_flash,sql_detour,f1_racing_sql_detour_zero_shot,T15,Which constructor leads the Constructors' Championship after the Australian Grand Prix 2009?,Brawn,"```sql
SELECT
  T2.name
FROM constructor_standings AS T1
JOIN constructors AS T2
  ON T1.constructorId = T2.constructorId
JOIN races AS T3
  ON T1.raceId = T3.raceId
WHERE
  T3.name = 'Australian Grand Prix' AND T3.year = 2009
ORDER BY
  T1.position ASC
LIMIT 1;
```",1,1.0,1.0,1.0,evaluated,1.24,24356,101
f1_racing,gemini_flash,sql_detour,f1_racing_sql_detour_zero_shot,T16,What is the total number of championship points awarded to all drivers combined in the Malaysian Grand Prix 2009?,19.5,"```sql
SELECT SUM(T1.points) FROM results AS T1 JOIN races AS T2 ON T1.raceId = T2.raceId WHERE T2.year = 2009 AND T2.name = 'Malaysian Grand Prix';
```",1,1.0,1.0,1.0,evaluated,1.241,15533,59
f1_racing,gemini_flash,sql_detour,f1_racing_sql_detour_zero_shot,T17,How many drivers are recorded with a 'Finished' status in the Malaysian Grand Prix 2009?,10,"```sql
SELECT count(*)
FROM results
JOIN races ON results.raceId = races.raceId
JOIN status ON results.statusId = status.statusId
WHERE races.name = 'Malaysian Grand Prix'
  AND races.year = 2009
  AND status.status = 'Finished';
```",1,1.0,1.0,1.0,evaluated,1.066,15531,72
f1_racing,gemini_flash,sql_detour,f1_racing_sql_detour_zero_shot,T18,What is the combined total number of laps completed by all drivers in the Malaysian Grand Prix 2009?,554,"```sql
SELECT SUM(results.laps)
FROM results
JOIN races ON results.raceId = races.raceId
WHERE races.year = 2009 AND races.name = 'Malaysian Grand Prix';
```",1,1.0,1.0,1.0,evaluated,2.072,15532,52
f1_racing,gemini_flash,sql_detour,f1_racing_sql_detour_zero_shot,T19,How many drivers scored at least one championship point in the Malaysian Grand Prix 2009?,8,"```sql
SELECT
  count(*)
FROM results
JOIN races ON results.raceId = races.raceId
WHERE races.year = 2009 AND races.name = 'Malaysian Grand Prix' AND results.points > 0;
```",1,1.0,1.0,1.0,evaluated,1.008,15529,57
f1_racing,gemini_flash,sql_detour,f1_racing_sql_detour_zero_shot,T20,What is the average number of championship points scored per driver in the Malaysian Grand Prix 2009? Give your answer rounded to 2 decimal places.,0.97,"```sql
SELECT ROUND(AVG(points), 2)
FROM results
JOIN races ON results.raceId = races.raceId
WHERE races.year = 2009 AND races.name = 'Malaysian Grand Prix';
```",1,1.0,1.0,1.0,evaluated,0.931,15541,54
f1_racing,gemini_flash,sql_detour,f1_racing_sql_detour_zero_shot,T21,Which driver gained the most positions from their starting grid slot to their final finishing position in the Malaysian Grand Prix 2009?,Nick Heidfeld,"```sql
SELECT
  d.forename || ' ' || d.surname
FROM results r
JOIN races ra ON r.raceId = ra.raceId
JOIN drivers d ON r.driverId = d.driverId
WHERE ra.year = 2009 AND ra.name = 'Malaysian Grand Prix'
ORDER BY (r.grid - r.positionOrder) DESC
LIMIT 1;
```",1,1.0,1.0,1.0,evaluated,1.125,15536,93
f1_racing,gemini_flash,sql_detour,f1_racing_sql_detour_zero_shot,T22,Which driver lost the most positions from their starting grid slot to their final finishing position in the Malaysian Grand Prix 2009?,Robert Kubica,"```sql
SELECT
  d.forename || ' ' || d.surname
FROM results r
JOIN races ra ON r.raceId = ra.raceId
JOIN drivers d ON r.driverId = d.driverId
WHERE ra.year = 2009 AND ra.name = 'Malaysian Grand Prix'
ORDER BY (r.positionOrder - r.grid) DESC
LIMIT 1;
```",1,1.0,1.0,1.0,evaluated,1.127,15536,93
f1_racing,gemini_flash,sql_detour,f1_racing_sql_detour_zero_shot,T23,Which constructor scored the most combined points across both their drivers in the Malaysian Grand Prix 2009?,Brawn,"```sql
SELECT
  T2.name
FROM results AS T1
JOIN constructors AS T2
  ON T1.constructorId = T2.constructorId
JOIN races AS T3
  ON T1.raceId = T3.raceId
WHERE
  T3.year = 2009 AND T3.name = 'Malaysian Grand Prix'
GROUP BY
  T2.constructorId
ORDER BY
  SUM(T1.points) DESC
LIMIT 1;
```",1,1.0,1.0,1.0,evaluated,1.034,15531,113
f1_racing,gemini_flash,sql_detour,f1_racing_sql_detour_zero_shot,T24,How many total points did Brawn score across both drivers in the Malaysian Grand Prix 2009?,7.0,"```sql
SELECT SUM(T1.points)
FROM results AS T1
JOIN races AS T2 ON T1.raceId = T2.raceId
JOIN constructors AS T3 ON T1.constructorId = T3.constructorId
WHERE T2.year = 2009 AND T2.name = 'Malaysian Grand Prix' AND T3.name = 'Brawn';
```",1,1.0,1.0,1.0,evaluated,1.1,15531,90
f1_racing,gemini_flash,sql_detour,f1_racing_sql_detour_zero_shot,T25,Which driver set the single fastest individual lap time during the Malaysian Grand Prix 2009?,Jenson Button,"```sql
SELECT
  d.forename || ' ' || d.surname
FROM lap_times lt
JOIN races r ON lt.raceId = r.raceId
JOIN drivers d ON lt.driverId = d.driverId
WHERE r.year = 2009 AND r.name = 'Malaysian Grand Prix'
ORDER BY lt.milliseconds ASC
LIMIT 1;
```",1,1.0,1.0,1.0,evaluated,1.14,15529,88
f1_racing,gemini_flash,sql_detour,f1_racing_sql_detour_zero_shot,T26,"Among drivers classified as 'Finished' in the Malaysian Grand Prix 2009, which driver had the slowest average lap time over the course of the race?",Sébastien Bourdais,"```sql
SELECT
  d.forename || ' ' || d.surname
FROM lap_times lt
JOIN races r ON lt.raceId = r.raceId
JOIN drivers d ON lt.driverId = d.driverId
JOIN results res ON lt.raceId = res.raceId AND lt.driverId = res.driverId
JOIN status s ON res.statusId = s.statusId
WHERE r.name = 'Malaysian Grand Prix' AND r.year = 2009 AND s.status = 'Finished'
GROUP BY d.driverId
ORDER BY AVG(lt.milliseconds) DESC
LIMIT 1;
```",1,1.0,1.0,1.0,evaluated,1.311,15542,144
f1_racing,gemini_flash,sql_detour,f1_racing_sql_detour_zero_shot,T27,How many drivers retired (did not finish the race) in the Malaysian Grand Prix 2009?,2,"```sql
SELECT
  count(*)
FROM results
JOIN races ON results.raceId = races.raceId
JOIN status ON results.statusId = status.statusId
WHERE races.year = 2009 AND races.name = 'Malaysian Grand Prix' AND status.status != 'Finished' AND status.status NOT LIKE '+% Lap';
```",0,0.0,0.0,0.0,evaluated,1.142,15531,80
f1_racing,gemini_flash,sql_detour,f1_racing_sql_detour_zero_shot,T28,"After the Malaysian Grand Prix 2009, what is the points gap between the championship leader and the driver in second place in the Drivers' Championship?",5.0,"```sql
SELECT (
    SELECT points FROM driver_standings 
    JOIN races ON driver_standings.raceId = races.raceId 
    WHERE races.year = 2009 AND races.round = 2 AND driver_standings.position = 1
) - (
    SELECT points FROM driver_standings 
    JOIN races ON driver_standings.raceId = races.raceId 
    WHERE races.year = 2009 AND races.round = 2 AND driver_standings.position = 2
);
```",1,1.0,1.0,1.0,evaluated,1.172,15541,127
f1_racing,gemini_flash,sql_detour,f1_racing_sql_detour_zero_shot,T29,"After the Malaysian Grand Prix 2009, how many drivers have accumulated more than 5 points in the Drivers' Championship standings?",4,"```sql
SELECT count(*)
FROM driver_standings ds
JOIN races r ON ds.raceId = r.raceId
WHERE r.year = 2009 AND r.name = 'Malaysian Grand Prix' AND ds.points > 5;
```",1,1.0,1.0,1.0,evaluated,1.162,15537,60
f1_racing,gemini_flash,sql_detour,f1_racing_sql_detour_zero_shot,T30,Which constructor leads the Constructors' Championship after the Malaysian Grand Prix 2009?,Brawn,"```sql
SELECT
  T2.name
FROM constructor_standings AS T1
JOIN constructors AS T2
  ON T1.constructorId = T2.constructorId
JOIN races AS T3
  ON T1.raceId = T3.raceId
WHERE
  T3.name = 'Malaysian Grand Prix' AND T3.year = 2009
ORDER BY
  T1.position ASC
LIMIT 1;
```",1,1.0,1.0,1.0,evaluated,1.455,15527,103
